ID,Age,Salaire_Annuel (€),Niveau_Etude,Ville,Score_Credit_Externe,Epargne_Totale (€),Montant_Pret_Accorde,Defaut_Paiement
1900,47.54,87532.86,Doctorat,Marseille,24.34,3706.97,32952.64,Oui
1901,34.13,24255.73,Bac,Lyon,22.42,1049.62,8763.66,Oui
1902,50.28,26671.23,Bac,Lyon,17.5,1645.75,8243.96,Oui
1903,41.31,54306.65,Bac,Paris,24.64,6122.66,19459.67,Oui
1904,32.31,33080.29,Licence,Paris,33.59,1908.57,13711.21,Non
1905,,61333.6,Bac,Lyon,28.05,4945.43,23195.34,Oui
1906,44.19,18040.2,Master,Lyon,34.42,1762.28,6363.76,Oui
1907,44.98,57676.08,Licence,Lyon,29.39,4298.96,20791.99,Oui
1908,35.45,23452.84,Master,Marseille,14.77,927.95,7873.37,Oui
1909,52.57,48255.24,Master,Lyon,17.12,2358.07,17941.46,Oui
1910,40.15,17982.42,Master,Lyon,28.03,948.35,5868.99,Oui
1911,37.03,104438.57,Bac,Paris,37.24,5881.87,37495.52,Oui
1912,56.85,21374.76,Bac,-,21.83,1874.74,8523.45,Non
1913,40.84,68376.54,Licence,Paris,,3899.65,25618.17,Non
1914,37.38,20649.23,Master,Paris,22.72,1157.46,7771.93,Oui
1915,35.77,82674.87,Bac,Paris,18.84,2067.03,27892.27,Oui
1916,21.67,59420.2,Licence,Marseille,17.39,1241.92,21659.93,Oui
1917,30.68,61777.79,Bac,Paris,33.89,3902.71,22497.13,Oui
1918,34.08,15000.0,Doctorat,Paris,29.41,1041.19,5770.23,Oui
1919,40.64,58677.86,Doctorat,Marseille,22.38,5657.99,23994.15,Oui
1920,22.44,91061.65,Doctorat,Paris,19.92,2643.69,29296.84,Oui
1921,40.64,53305.37,Bac,Marseille,38.59,5679.31,19138.35,Oui
1922,44.37,80414.9,Bac,Lyon,13.14,8510.24,25254.1,Oui
1923,44.23,32893.43,Master,Paris,35.51,2085.68,11988.41,Oui
1924,45.59,32140.13,Bac,Paris,22.3,3827.25,11288.03,Non
1925,37.86,41008.02,Bac,Marseille,33.3,3386.63,16362.96,Oui
1926,42.56,22432.61,Doctorat,Lyon,15.81,916.11,7851.72,Non
1927,51.77,42401.96,Licence,Paris,26.1,4036.14,15517.58,Non
1928,40.69,31589.15,Doctorat,Lyon,20.73,1550.22,13152.44,Oui
1929,,16888.4,Licence,,26.65,1591.66,5883.66,Oui
1930,31.08,54796.8,Bac,Lyon,27.16,5996.43,18949.94,Oui
1931,46.84,62691.71,Bac,Paris,21.47,7112.74,22450.01,Oui
1932,41.24,57912.85,Licence,Marseille,27.67,1964.33,22546.16,Oui
1933,35.31,27131.67,Master,Paris,10.42,2636.67,8929.85,Non
1934,55.62,22260.97,Bac,Marseille,23.18,1108.26,8773.97,Oui
1935,45.72,38598.42,Doctorat,Paris,39.04,2616.55,12189.26,Non
1936,46.17,22877.26,Doctorat,Marseille,,1688.52,8692.5,Oui
1937,30.36,25618.54,Doctorat,Marseille,10.33,1133.17,9330.53,Oui
1938,32.36,15000.0,Bac,Lyon,15.31,1251.0,5719.38,Oui
1939,42.29,75528.45,Licence,Lyon,16.74,2984.69,24645.11,Oui
1940,38.66,34449.46,Doctorat,Paris,22.79,2777.29,10876.65,Oui
1941,62.04,21546.27,Doctorat,Marseille,11.44,1309.71,8422.82,Oui
1942,70.0,27935.92,Bac,Marseille,24.17,2509.52,9046.38,Oui
1943,34.56,47110.85,Master,Lyon,38.77,3309.08,17380.98,Oui
1944,,66683.03,Master,Marseille,33.6,3593.79,21384.15,Oui
1945,38.63,38926.42,Licence,Lyon,20.54,4037.6,15606.26,Oui
1946,50.46,69918.55,Licence,Lyon,,6694.77,27815.29,Oui
1947,38.68,17720.32,Master,Marseille,24.82,452.25,6295.2,Non
1948,44.6,63127.43,Bac,Marseille,16.87,2030.32,22606.16,Non
1949,38.21,102501.98,Master,Marseille,35.64,6881.66,33342.36,Non
1950,18.0,35334.5,Bac,Paris,28.78,3510.81,13902.63,Oui
1951,41.27,42890.3,Licence,Lyon,13.24,3030.21,13483.96,Oui
1952,45.96,25703.99,Master,Marseille,27.56,1236.06,8663.62,Non
1953,33.1,31533.36,Bac,Lyon,21.62,2523.31,10239.97,Oui
1954,36.98,59133.17,Licence,Marseille,,2086.73,18764.21,Oui
1955,52.42,61844.43,Bac,Paris,28.26,3783.53,22988.18,Oui
1956,46.62,32211.59,Licence,Paris,35.77,891.38,11981.52,Oui
1957,31.77,49508.35,Doctorat,Lyon,35.03,3070.95,18924.86,Oui
1958,23.86,30309.68,Licence,Marseille,37.13,1206.64,10929.21,Oui
1959,62.16,19844.28,Licence,?,11.74,,6421.5,Oui
1960,67.2,23819.9,Bac,Paris,,2508.13,8933.86,Oui
1961,47.03,19948.12,Bac,Lyon,29.72,787.19,6739.47,Oui
1962,44.4,37296.14,Doctorat,Paris,23.74,2869.32,14507.93,Oui
1963,49.06,52196.58,Master,Paris,29.82,4252.16,21587.31,Oui
1964,,15695.61,Doctorat,Marseille,25.99,530.35,4937.93,Non
1965,26.9,69811.81,Master,Marseille,,6113.75,28422.01,Non
1966,51.2,32981.75,Master,Paris,31.08,798.18,11111.45,Oui
1967,66.83,26098.16,Doctorat,Marseille,33.96,2988.73,10735.35,Oui
1968,46.41,42961.49,Licence,Paris,21.05,3922.51,14340.86,Oui
1969,59.7,46480.59,Doctorat,Lyon,39.65,2539.53,15449.82,Oui
1970,47.48,41092.58,Licence,Marseille,11.0,1196.14,14233.47,Non
1971,36.76,32796.88,Bac,Marseille,19.01,2397.81,11134.05,Oui
1972,65.15,16685.42,Master,Paris,31.55,,6154.45,Oui
1973,41.94,30554.75,Doctorat,Lyon,24.12,1572.1,11371.34,Non
1974,33.74,66046.66,Master,Paris,32.02,2008.32,22322.88,Oui
1975,42.45,27886.64,Master,Paris,27.09,,11100.88,Oui
1976,64.5,17585.7,Master,Paris,10.54,1622.21,6468.23,Oui
1977,60.82,19558.34,Bac,Lyon,26.9,708.46,7514.66,Non
1978,53.4,24548.86,Bac,Paris,10.61,2137.62,9319.31,Oui
1979,26.35,15000.0,Master,Marseille,34.96,764.76,5457.58,Oui
1980,50.71,48100.07,Licence,Marseille,19.87,3530.34,17723.33,Oui
1981,45.52,41310.87,Doctorat,Lyon,38.21,3116.96,15706.26,Non
1982,49.0,68517.87,Licence,Paris,30.14,8154.94,23827.34,Oui
1983,51.0,18787.81,Master,Marseille,13.85,873.97,6499.51,Oui
1984,64.3,47077.29,Master,Marseille,37.05,5251.34,14333.01,Oui
1985,38.34,37205.78,Bac,Paris,35.1,1669.58,12400.13,Oui
1986,46.46,,Doctorat,Lyon,,2333.06,12878.08,Oui
1987,47.49,22919.7,Bac,Lyon,15.6,1627.79,7902.96,Non
1988,39.34,,Bac,Paris,15.62,1847.6,6679.52,Oui
1989,48.38,32836.3,Master,Marseille,10.75,1894.11,11088.82,Oui
1990,51.2,,Master,Marseille,30.23,1649.07,13097.36,Oui
1991,37.16,23877.3,Master,Lyon,18.45,1920.31,8378.41,Oui
1992,40.12,40316.14,Bac,Lyon,38.42,2186.37,14796.72,Oui
1993,27.39,,Bac,Marseille,29.93,1362.66,11258.56,Oui
1994,38.01,38248.9,,Lyon,,2711.37,15623.29,Oui
1995,50.41,32430.63,Licence,Marseille,28.09,2526.58,13011.66,Oui
1996,,38403.45,Licence,Paris,,3570.65,13581.54,Oui
1997,26.29,29283.56,Bac,Lyon,21.49,3138.08,11508.97,Non
1998,53.22,16170.77,Licence,Lyon,33.98,539.12,6300.87,Oui
1999,33.7,68037.36,Bac,Lyon,17.32,6320.76,24739.05,Oui
2000,38.88,69427.36,Doctorat,Paris,37.53,4513.64,22735.31,Oui
